,X,Condition,Price,Model_Year,Mileage,Exterior_Color,Make,Type,Feedback_Perc,N_Reviews,Seller_Status,Auction,Buy_Now,num_pos_words,uses_excl,all_caps,has_warranty,review_polarity,review_positivity
3057,3057,Used,906.76,2012,4557,white,Ducati,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3058,3058,Used,147.04,2003,21934,black,Suzuki,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3059,3059,New,9796.7,2016,0,black,Triumph,Cruiser,100,92,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3060,3060,Used,1030.49,2015,10951,black,Harley-Davidson,Gasoline,100,28,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3061,3061,New,26422.44,2017,36,grey,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3062,3062,Used,65865,1992,0,red,Ducati,Standard,100,1444,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3063,3063,Used,7867.05,2004,3500,red,NA,Custom,100,67,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.029356061,0.476325758
3064,3064,Used,15070.96,2013,9079,white,Harley-Davidson,Gasoline,100,4,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3065,3065,Used,4855.26,2016,393,red,Honda,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3066,3066,Used,4158.39,2006,23887,black,Honda,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3067,3067,Used,20590.86,2016,2261,white,Harley-Davidson,Gasoline,100,4,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3068,3068,Used,281.5,2018,0,other,Triumph,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3069,3069,Used,21642.71,2016,3069,other,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3070,3070,Used,25076.8,2016,0,black,Harley-Davidson,Gasoline,100,2746,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3071,3071,New,12911.39,2016,187,other,BMW,Gasoline,100,161,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3072,3072,Used,8093.62,2014,13873,grey,BMW,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3073,3073,Used,18585.45,2009,17064,other,Harley-Davidson,Gasoline,100,28,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3074,3074,Used,13624.78,2012,4640,other,Harley-Davidson,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3075,3075,Used,549.27,2011,19393,black,Harley-Davidson,Gasoline,100,4,other,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
3076,3076,Used,3820.4,2007,58115,black,Kawasaki,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3077,3077,Used,1731.5,2016,0,orange,KTM,Off-Road,100,117,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
3078,3078,New,19798.68,2017,1,grey,Other,Other,100,603,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3079,3079,Used,9666.1,2012,5654,black,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3080,3080,Used,10337.67,1997,2500,red,Other,Other,100,275,Private Seller,TRUE,TRUE,1,FALSE,FALSE,FALSE,0.283333333,0.333333333
3081,3081,Used,1543.46,2001,27010,red,Triumph,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3082,3082,Used,5652.06,2014,490,red,Other,Dual-Purpose,100,82,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,0
3083,3083,Used,6642.47,2017,857,other,Other,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3084,3084,New,24548.04,2017,36,black,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3085,3085,Used,8673.82,2012,12304,red,Triumph,Standard,100,92,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3086,3086,Used,29591.5,2013,0,blue,Other,Cruiser,90,8,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3087,3087,Used,21836.74,2011,15147,black,Harley-Davidson,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3088,3088,Used,15603.98,2006,4456,black,Other,Cruiser,96,210,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3089,3089,Used,35085.95,2016,2710,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3090,3090,Used,1085.48,2004,30000,other,Other,Touring,7.3,221,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0.3,0.6
3091,3091,Used,6392.28,2014,9621,white,KTM,Sport Bike,100,2697,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3092,3092,Used,2608.5,2013,100,orange,KTM,Off-Road,100,16,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3093,3093,Used,6278.35,2008,4293,black,KTM,Dual-Purpose,100,191,Owner,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3094,3094,Used,8403,1950,2,other,Other,Naked,100,16004,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3095,3095,New,21272.74,2017,0,white,Can-Am,Touring,6.6,372,other,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
3096,3096,Used,15251.2,2012,13094,red,Harley-Davidson,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3097,3097,Used,30154.28,2014,4545,black,Harley-Davidson,Gasoline,100,220,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3098,3098,Used,8457.9,2002,10000,red,Other,Cruiser,100,16,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3099,3099,Used,16236.25,2015,13033,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3100,3100,Used,9666.1,2012,5654,black,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3101,3101,Used,12862.34,2006,5303,black,Harley-Davidson,Gasoline,100,4,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3102,3102,Used,10337.67,1997,2500,red,Other,Other,100,275,Private Seller,TRUE,TRUE,1,FALSE,FALSE,FALSE,0.283333333,0.333333333
3103,3103,Used,12863.68,2006,5179,black,Harley-Davidson,Gasoline,100,4,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3104,3104,Used,12019.29,2014,1756,grey,Other,Naked,100,430,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3105,3105,Used,438.55,2007,9366,black,Suzuki,Gasoline,100,342,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
3106,3106,New,13575.3,2015,24,red,Triumph,Dual-Purpose,100,1342,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3107,3107,Used,9801.55,2010,4652,black,Triumph,Cruiser,100,236,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3108,3108,Used,3493.43,2008,15632,white,Yamaha,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3109,3109,Used,10244.35,2013,5740,black,Other,Sport Bike,100,152,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3110,3110,New,24548.04,2017,36,black,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3111,3111,Used,3682.52,2006,25546,orange,Honda,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3112,3112,Used,11.96,2004,6199,black,Other,Gasoline,100,157,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3113,3113,Used,17735.31,2013,2142,black,Can-Am,Touring,100,1165,Private Seller,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3114,3114,Used,22939.73,2015,2849,grey,Harley-Davidson,Standard,9.8,1897,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3115,3115,Used,23975.6,2016,2806,black,Harley-Davidson,Gasoline,100,14,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3116,3116,New,32576.28,2017,1,white,Can-Am,Touring,100,49,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3117,3117,New,32576.28,2017,1,grey,Can-Am,Touring,100,49,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3118,3118,Used,1584.41,2015,473,red,Triumph,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3119,3119,Used,6392.28,2014,9621,white,KTM,Sport Bike,100,2697,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3120,3120,Used,2608.5,2013,100,orange,KTM,Off-Road,100,16,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3121,3121,Used,32350.95,2013,9000,white,Other,Touring,100,98,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3122,3122,Used,4829.37,2006,19200,orange,Victory,Cruiser,100,374,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3123,3123,New,21118.68,2017,36,grey,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3124,3124,Used,8688,2015,21,orange,KTM,Other,100,325,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3125,3125,Used,160.08,2011,29490,black,Harley-Davidson,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3126,3126,Used,15164.59,2007,14053,blue,Harley-Davidson,Gasoline,100,4,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3127,3127,Used,5224.89,2007,6500,black,Victory,Cruiser,99,4801,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0.8,0.75
3128,3128,Used,13644.59,2013,17000,white,Can-Am,Touring,100,342,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3129,3129,Used,17486.51,2012,18023,black,Harley-Davidson,Gasoline,100,220,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3130,3130,Used,12354.28,2007,41448,black,Harley-Davidson,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3131,3131,Used,16427.56,2014,768,other,Can-Am,Touring,100,455,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
3132,3132,Used,2020.34,1997,11689,yellow,Other,Cruiser,9.7,1159,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3133,3133,Used,25173.21,2016,3226,red,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3134,3134,New,27320.04,2017,36,green,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3135,3135,Used,12019.29,2014,1756,grey,Other,Naked,100,430,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3136,3136,Used,10458.59,2015,17000,white,Victory,Touring,100,374,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3137,3137,Used,12.33,2013,6900,black,Victory,Cruiser,100,9,Private Seller,TRUE,TRUE,1,FALSE,FALSE,FALSE,0.7,0.875
3138,3138,Used,12547.04,2013,13300,green,Victory,Touring,100,383,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3139,3139,Used,10244.35,2013,5740,black,Other,Sport Bike,100,152,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3140,3140,Used,9359.7,1985,27731,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3141,3141,Used,16.06,2006,37631,red,Harley-Davidson,Gasoline,100,28,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3142,3142,Used,15263.55,2008,51783,black,Harley-Davidson,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3143,3143,Used,3161.13,1973,39636,other,Other,Other,100,161,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
3144,3144,Used,6063.76,2015,10133,red,Other,Touring,100,374,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3145,3145,Used,12458.14,2013,5174,blue,NA,Cruiser,100,297821,other,FALSE,TRUE,2,FALSE,FALSE,FALSE,0.378787879,0.818181818
3146,3146,Used,8291.09,2016,646,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3147,3147,Used,12522.82,2009,38866,other,Harley-Davidson,Gasoline,100,220,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3148,3148,Used,275,2017,0,other,Triumph,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3149,3149,Used,19465.72,2015,6820,blue,Harley-Davidson,Gasoline,100,14,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3150,3150,Used,3161.13,1973,39636,other,Other,Other,100,161,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
3151,3151,Used,25167.47,2009,4245,black,Other,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3152,3152,Used,1584.41,2015,473,red,Triumph,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3153,3153,Used,159.24,2016,13041,black,Harley-Davidson,Touring,3.3,4,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3154,3154,New,20458.68,2017,2,grey,Ural,Dual-Purpose,100,598,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3155,3155,New,25370.4,2017,36,green,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3156,3156,New,25530.44,2016,36,other,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3157,3157,Used,9763.56,2010,69135,black,Harley-Davidson,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3158,3158,Used,19567.54,2014,11342,grey,Harley-Davidson,Gasoline,100,14,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3159,3159,New,25078.68,2017,2,other,Ural,Dual-Purpose,100,598,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3160,3160,Used,193.79,2016,2755,blue,Harley-Davidson,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3161,3161,Used,20807.26,2016,7000,blue,Harley-Davidson,Gasoline,100,2746,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3162,3162,Used,6063.76,2015,10133,red,Other,Touring,100,374,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3163,3163,Used,2510.9,2003,19727,other,Yamaha,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3164,3164,Used,16063.85,2014,17939,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3165,3165,Used,4607.09,2010,7400,blue,Can-Am,Sport Bike,9.9,3097,other,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.4,0.525
3166,3166,Used,275,2017,0,other,Triumph,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3167,3167,New,4299,1971,0,other,NA,Other,100,1733,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3168,3168,Used,12853.07,2007,16373,black,Harley-Davidson,Gasoline,100,4,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3169,3169,New,9897.9,2016,0,black,Triumph,Naked,100,92,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3170,3170,Used,3715.55,2003,42000,grey,Other,Naked,100,57,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3171,3171,Used,10405.36,2006,13500,blue,NA,Chopper,100,656,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.9,0.875
3172,3172,New,24595.88,2016,36,black,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3173,3173,Used,16669.86,2008,6090,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3174,3174,Used,20324.78,2015,2471,black,Can-Am,Cruiser,100,15,Private Seller,FALSE,TRUE,1,FALSE,FALSE,TRUE,0.91,0.78
3175,3175,Used,9578.91,2014,6200,other,Victory,Cruiser,100,490,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.5,0.5
3176,3176,Used,4077.18,2012,3990,red,Yamaha,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3177,3177,New,20383,2017,0,blue,Triumph,Dual-Purpose,100,92,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3178,3178,Used,7584.39,2016,3167,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3179,3179,Used,4806.04,2005,67205,other,Yamaha,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3180,3180,Used,13601.31,2012,38905,other,BMW,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3181,3181,Used,20808.14,2015,3776,black,Harley-Davidson,Gasoline,100,220,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3182,3182,Used,17403.99,2007,2000,black,Other,Cruiser,99,478,Owner,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3183,3183,Used,6975.24,2009,32083,other,Yamaha,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3184,3184,New,4299,1971,0,other,NA,Other,100,1733,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3185,3185,Used,12853.07,2007,16373,black,Harley-Davidson,Gasoline,100,4,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3186,3186,New,25208.04,2017,36,white,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3187,3187,Used,16669.86,2008,6090,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3188,3188,Used,14144.11,2016,19705,black,Indian,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3189,3189,Used,3390.74,1970,8320,red,Other,Café Racer,100,5,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
3190,3190,Used,21813.64,1972,3380,orange,Other,Other,100,526,Owner,FALSE,TRUE,0,FALSE,FALSE,FALSE,0.375,0.75
3191,3191,Used,13113.63,2013,2533,grey,Can-Am,Touring,100,126,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3192,3192,Used,5941.24,2004,3928,black,Other,Naked,100,92,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3193,3193,Used,14225.76,2014,920,white,Can-Am,Touring,100,14,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3194,3194,Used,7584.39,2016,3167,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3195,3195,Used,3462.41,2010,19134,black,Harley-Davidson,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3196,3196,New,17.79,2017,0,grey,KTM,Touring,100,13684,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3197,3197,New,17.25,2017,0,orange,KTM,Touring,100,13684,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3198,3198,New,15443.68,2018,0,orange,KTM,Off-Road,100,292,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3199,3199,Used,20808.14,2015,3776,black,Harley-Davidson,Gasoline,100,220,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3200,3200,Used,3937.89,2003,23883,red,Honda,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3201,3201,Used,5386.04,2009,10364,blue,Suzuki,Cruiser,100,327,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3202,3202,New,23097.36,2017,36,black,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3203,3203,Used,2201.59,1985,1665,white,Other,Dual-Purpose,100,449,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.55,0.6
3204,3204,New,24123.32,2016,36,other,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3205,3205,New,25078.68,2017,2,other,Ural,Dual-Purpose,100,598,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3206,3206,Used,7494.93,2016,7922,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3207,3207,Used,4256.45,2008,3481,other,Yamaha,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3208,3208,New,21118.68,2017,36,grey,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3209,3209,Used,12534.8,2012,29721,red,Harley-Davidson,Gasoline,100,2746,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3210,3210,Used,21902.96,2016,4982,orange,Harley-Davidson,Gasoline,100,4,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3211,3211,Used,11352.32,2008,25172,red,Other,Custom,100,281,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,1,1
3212,3212,Used,13634.83,2002,5000,other,Other,Chopper,100,23,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3213,3213,Used,9872,1989,100,red,Other,Other,100,24,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3214,3214,New,23097.36,2017,36,black,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3215,3215,Used,3782.46,2000,7000,black,Other,Cruiser,100,3,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3216,3216,Used,13610.99,2013,2000,yellow,Can-Am,Touring,100,247,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3217,3217,New,190.6,2015,3104,blue,Triumph,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3218,3218,Used,18564.32,2015,19311,red,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3219,3219,Used,14175.63,2013,37691,black,Harley-Davidson,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3220,3220,New,24123.32,2016,36,other,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3221,3221,New,25078.68,2017,2,other,Ural,Dual-Purpose,100,598,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3222,3222,Used,15284.93,2013,35857,other,Harley-Davidson,Gasoline,100,2746,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3223,3223,Used,25098.06,2015,5905,black,Harley-Davidson,Gasoline,100,14,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3224,3224,Used,424.8,2006,30333,other,Suzuki,Gasoline,100,342,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
3225,3225,Used,3814.47,2009,15571,other,Honda,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3226,3226,New,21118.68,2017,36,grey,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3227,3227,Used,28188.78,2016,2469,black,Harley-Davidson,Gasoline,100,14,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3228,3228,Used,16387.17,2013,20605,black,Harley-Davidson,Gasoline,100,220,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3229,3229,Used,3496.95,2006,27590,grey,Suzuki,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3230,3230,Used,10425.05,2008,6900,black,Other,Standard,5.7,13,Private Seller,FALSE,TRUE,0,TRUE,FALSE,FALSE,0,0.1
3231,3231,Used,11740.43,2003,26020,other,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3232,3232,Used,11386.88,2012,41787,black,Harley-Davidson,Standard,9.8,1897,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3233,3233,New,25169.76,2017,36,white,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3234,3234,Used,4501.05,1983,39938,red,Other,Touring,100,202,Owner,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
3235,3235,New,29037.68,2016,3,white,Can-Am,Touring,100,1422,other,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,0
3236,3236,New,21118.68,2017,36,other,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3237,3237,Used,2642.63,1979,10000,red,Other,Off-Road,100,501,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.55,0.5
3238,3238,Used,14.98,2017,990,grey,Victory,Cruiser,100,287,Private Seller,TRUE,TRUE,2,TRUE,FALSE,TRUE,0.318181818,0.602272727
3239,3239,Used,19677.57,2015,5133,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3240,3240,New,24548.04,2017,36,green,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3241,3241,Used,20785.18,2011,26170,black,Harley-Davidson,Gasoline,100,14,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3242,3242,Used,5949.91,2011,3864,red,Yamaha,Gasoline,100,772,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3243,3243,Used,19677.57,2015,5133,black,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3244,3244,New,24548.04,2017,36,green,Ural,Dual-Purpose,100,274,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
3245,3245,Used,20785.18,2011,26170,black,Harley-Davidson,Gasoline,100,14,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3246,3246,Used,19699.37,2015,9077,green,Harley-Davidson,Gasoline,100,772,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3247,3247,Used,17046.16,2016,1226,black,Harley-Davidson,Standard,9.8,1897,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3248,3248,Used,35619.77,2016,1515,other,Harley-Davidson,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
3249,3249,Used,9524.29,2008,20359,grey,Can-Am,Trike,100,45,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
